,science,name,birth_place,death_place,birth_date,death_date,age,works,link
32,Социологи,Аушра Аугустинавичюте,Каунасский район,Литва Вильнюс,1928,2005-08-19,77.0,2,"https://ru.wikipedia.org/wiki/%D0%90%D1%83%D0%B3%D1%83%D1%81%D1%82%D0%B8%D0%BD%D0%B0%D0%B2%D0%B8%D1%87%D1%8E%D1%82%D0%B5,_%D0%90%D1%83%D1%88%D1%80%D0%B0"
33,Социологи,Михаил Николаевич Афанасьев,РСФСР Астраханская СССР область Икряное,,1961,,59.0,5,"https://ru.wikipedia.org/wiki/%D0%90%D1%84%D0%B0%D0%BD%D0%B0%D1%81%D1%8C%D0%B5%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
34,Социологи,Александр Самойлович Ахиезер,Москва СССР,Федерация Москва Российская,1929-09-29,2007-10-12,78.0,25,"https://ru.wikipedia.org/wiki/%D0%90%D1%85%D0%B8%D0%B5%D0%B7%D0%B5%D1%80,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%A1%D0%B0%D0%BC%D0%BE%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
35,Социологи,"Ашкар, Жильбер",Ливан,,1951,,69.0,8,"https://ru.wikipedia.org/wiki/%D0%90%D1%88%D0%BA%D0%B0%D1%80,_%D0%96%D0%B8%D0%BB%D1%8C%D0%B1%D0%B5%D1%80"
36,Социологи,Андрей Юрьевич Ашкеров,Москва СССР,,1975-06-09,,44.0,48,"https://ru.wikipedia.org/wiki/%D0%90%D1%88%D0%BA%D0%B5%D1%80%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%AE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
37,Социологи,Надежда Алексеевна Ащеулова,РСФСР Алтайский край СССР Бийск,,1978-03-25,,41.0,16,"https://ru.wikipedia.org/wiki/%D0%90%D1%89%D0%B5%D1%83%D0%BB%D0%BE%D0%B2%D0%B0,_%D0%9D%D0%B0%D0%B4%D0%B5%D0%B6%D0%B4%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%BD%D0%B0"
38,Социологи,Франсиско Аяла,Гранада,Мадрид,1906-03-16,2009,103.0,0,"https://ru.wikipedia.org/wiki/%D0%90%D1%8F%D0%BB%D0%B0,_%D0%A4%D1%80%D0%B0%D0%BD%D1%81%D0%B8%D1%81%D0%BA%D0%BE"
39,Социологи,"Бабосов, Евгений Михайлович",Россия Рязань,,1931-02-23,,88.0,134,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B1%D0%BE%D1%81%D0%BE%D0%B2,_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87"
40,Социологи,Руслан Сулимович Байсаров,РСФСР район Грозненский Чечено-Ингушская Пригородное АССР с.,,1968,,52.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%B9%D1%81%D0%B0%D1%80%D0%BE%D0%B2,_%D0%A0%D1%83%D1%81%D0%BB%D0%B0%D0%BD_%D0%A1%D1%83%D0%BB%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87"
41,Социологи,Виль Савбанович Бакиров,СССР Уфа,,1946,,74.0,20,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BA%D0%B8%D1%80%D0%BE%D0%B2,_%D0%92%D0%B8%D0%BB%D1%8C_%D0%A1%D0%B0%D0%B2%D0%B1%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
42,Социологи,Жорж Баландье,Айвиллер-э-Лиомон,Париж Франция,1920-12-21,2016-10-05,95.0,20,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BB%D0%B0%D0%BD%D0%B4%D1%8C%D0%B5,_%D0%96%D0%BE%D1%80%D0%B6"
43,Социологи,Лаура Бальбо,Падуя Венето Италия,,1933-11-30,,86.0,10,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BB%D1%8C%D0%B1%D0%BE,_%D0%9B%D0%B0%D1%83%D1%80%D0%B0"
44,Социологи,Ваниа Бамбирра,Бразилия Белу-Оризонти,Бразилия Рио-де-Жанейро,1940,2015,75.0,3,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BC%D0%B1%D0%B8%D1%80%D1%80%D0%B0,_%D0%92%D0%B0%D0%BD%D0%B8%D0%B0"
45,Социологи,Константин Леонардович Банников,Новосибирск СССР РСФСР,,1969-09-16,,50.0,41,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D0%BD%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B0%D1%80%D0%B4%D0%BE%D0%B2%D0%B8%D1%87"
46,Социологи,Айлин Баркер,Эдинбург Великобритания,,1938-04-21,,81.0,30,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%BA%D0%B5%D1%80,_%D0%90%D0%B9%D0%BB%D0%B8%D0%BD"
47,Социологи,Гарри Элмер Барнз,Оберн Нью-Йорк штат,Калифорния Малибу,1889-06-15,1968-08-25,79.0,45,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D0%BD%D0%B7,_%D0%93%D0%B0%D1%80%D1%80%D0%B8_%D0%AD%D0%BB%D0%BC%D0%B5%D1%80"
48,Социологи,Антониу Баррету,Фош-ду-Дору,,1942-10-30,,77.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D1%80%D0%B5%D1%82%D1%83,_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%B8%D1%83"
49,Социологи,И́горь Никола́евич Бары́гин,Ленинград СССР,,1951-02-14,,68.0,13,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%80%D1%8B%D0%B3%D0%B8%D0%BD,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
50,Социологи,Роже Бастид,Ним,Сен-Жермен-ан-Ле Иль-де-Франс Франция Ивелин Мезон-Лаффит,1898-04-01,1974-04-10,76.0,27,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%81%D1%82%D0%B8%D0%B4,_%D0%A0%D0%BE%D0%B6%D0%B5"
51,Социологи,Геннадий Семенович Батыгин,Львов ССР Украинская СССР,Москва Россия,1951-02-19,2003-06-01,52.0,6,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%82%D1%8B%D0%B3%D0%B8%D0%BD,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
52,Социологи,Зигмунт Бауман,Республика,Йоркшир Западный Великобритания Лидс Англия и Хамбер,1925-11-19,2017-01-09,91.0,28,"https://ru.wikipedia.org/wiki/%D0%91%D0%B0%D1%83%D0%BC%D0%B0%D0%BD,_%D0%97%D0%B8%D0%B3%D0%BC%D1%83%D0%BD%D1%82"
53,Социологи,Дмитрий Константинович Безнюк,Минск ССР СССР Белорусская,,1970,,50.0,26,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%B7%D0%BD%D1%8E%D0%BA,_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B9_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
54,Социологи,Ульрих Бек,Штольп Польша,Мюнхен,1944-05-15,2015,71.0,26,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BA,_%D0%A3%D0%BB%D1%8C%D1%80%D0%B8%D1%85"
55,Социологи,Ирина Эриковна Бекешкина,РСФСР СССР Ивдель область Свердловская,,1952-02-04,,67.0,6,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BA%D0%B5%D1%88%D0%BA%D0%B8%D0%BD%D0%B0,_%D0%98%D1%80%D0%B8%D0%BD%D0%B0_%D0%AD%D1%80%D0%B8%D0%BA%D0%BE%D0%B2%D0%BD%D0%B0"
56,Социологи,Говард Пол Беккер,США Нью-Йорк,США Нью-Йорк,1899-12-09,1960-06-08,60.0,11,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BA%D0%BA%D0%B5%D1%80,_%D0%93%D0%BE%D0%B2%D0%B0%D1%80%D0%B4_%D0%9F%D0%BE%D0%BB"
57,Социологи,Йохан Бекман,Финляндия Порвоо,,1971-05-18,,48.0,17,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BA%D0%BC%D0%B0%D0%BD,_%D0%99%D0%BE%D1%85%D0%B0%D0%BD"
58,Социологи,Дже́ймс А́ртур Бе́кфорд,Великобритания,,1942,,78.0,15,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BA%D1%84%D0%BE%D1%80%D0%B4,_%D0%94%D0%B6%D0%B5%D0%B9%D0%BC%D1%81"
59,Социологи,Влади́мир Хоно́нович Бе́ленький,Область Могилёвская Бобруйск СССР,Россия Красноярск,1932-09-11,2012-12-04,80.0,54,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%B5%D0%BD%D1%8C%D0%BA%D0%B8%D0%B9,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%A5%D0%BE%D0%BD%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87"
60,Социологи,Даниел Белл,Манхэттен США Нью-Йорк,США Массачусетс Кембридж,1919-05-10,2011-01-25,91.0,9,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BB,_%D0%94%D0%B0%D0%BD%D0%B8%D0%B5%D0%BB_(%D1%81%D0%BE%D1%86%D0%B8%D0%BE%D0%BB%D0%BE%D0%B3)"
61,Социологи,Роберт Нилли Белла,Оклахома США Алтус,Калифорния США Беркли,1927-02-23,2013-07-31,86.0,18,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BB%D0%B0,_%D0%A0%D0%BE%D0%B1%D0%B5%D1%80%D1%82"
62,Социологи,Уолден Белло,Столичный Лусон регион Филиппины Регион,,1945-11-11,,74.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BB%D0%BE,_%D0%A3%D0%BE%D0%BB%D0%B4%D0%B5%D0%BD"
63,Социологи,Влади́мир Алекса́ндрович Беля́ев,РСФСР Казань СССР,,1952-09-08,,67.0,77,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D1%8F%D0%B5%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%BE%D0%BB%D0%BE%D0%B3)"
64,Социологи,Рейнхард Бендикс,Германская империя Берлин,Калифорния США Аламида Беркли,1916-02-25,1991-02-28,75.0,5,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BD%D0%B4%D0%B8%D0%BA%D1%81,_%D0%A0%D0%B5%D0%B9%D0%BD%D1%85%D0%B0%D1%80%D0%B4"
65,Социологи,Рут Бенедикт,США Нью-Йорк,США Нью-Йорк,1887,1948-09-17,61.0,7,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BD%D0%B5%D0%B4%D0%B8%D0%BA%D1%82,_%D0%A0%D1%83%D1%82"
66,Социологи,Питер Людвиг Бергер,Австрийская Первая Вена Республика,США Норфолк Бруклайн Массачусетс,1929-03-17,2017-06-27,88.0,13,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B3%D0%B5%D1%80,_%D0%9F%D0%B8%D1%82%D0%B5%D1%80_%D0%9B%D1%8E%D0%B4%D0%B2%D0%B8%D0%B3"
67,Социологи,Эрнст Уотсон Бёрджесс,Онтарио Канада,Чикаго Иллинойс США,1886-05-16,1966-12-27,80.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D1%91%D1%80%D0%B4%D0%B6%D0%B5%D1%81%D1%81,_%D0%AD%D1%80%D0%BD%D1%81%D1%82"
68,Социологи,Алексис Берелович,Округ Франция Париж XV Парижа,,1943-03-21,,76.0,8,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%B5%D0%BB%D0%BE%D0%B2%D0%B8%D1%87,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B8%D1%81"
69,Социологи,Кеннет Берк,США Питтсбург,Andover США,1897-05-05,1993-11-19,96.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BA,_%D0%9A%D0%B5%D0%BD%D0%BD%D0%B5%D1%82"
70,Социологи,Джеймс Бернхем,Чикаго,Кент Коннектикут,1905-11-22,1987-07-28,81.0,2,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%80%D0%BD%D1%85%D0%B5%D0%BC,_%D0%94%D0%B6%D0%B5%D0%B9%D0%BC%D1%81"
71,Социологи,Каролина Бесканса,Испания Сантьяго-де-Компостела,,1971-02-13,,48.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%81%D0%BA%D0%B0%D0%BD%D1%81%D0%B0,_%D0%9A%D0%B0%D1%80%D0%BE%D0%BB%D0%B8%D0%BD%D0%B0"
72,Социологи,Па́вел Никола́евич Беспа́ленко,Оскол СССР Белгородская область Старый,Оскол Россия Белгородская область Старый,1969-02-17,2016-05-18,47.0,16,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%81%D0%BF%D0%B0%D0%BB%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87"
73,Социологи,Бессонова Ольга Эрнестовна,Новосибирск,,1958-10-17,,61.0,8,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%81%D1%81%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0,_%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0_%D0%AD%D1%80%D0%BD%D0%B5%D1%81%D1%82%D0%BE%D0%B2%D0%BD%D0%B0"
74,Социологи,Игорь Васильевич Бестужев-Лада,Лада РСФСР СССР губерния уезд Пензенская Саранский,Москва Россия,1927-01-12,2015-12-06,88.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%81%D1%82%D1%83%D0%B6%D0%B5%D0%B2-%D0%9B%D0%B0%D0%B4%D0%B0,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87"
75,Социологи,Светлана Бестужева-Лада,Москва СССР,,1950,,70.0,21,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%81%D1%82%D1%83%D0%B6%D0%B5%D0%B2%D0%B0-%D0%9B%D0%B0%D0%B4%D0%B0,_%D0%A1%D0%B2%D0%B5%D1%82%D0%BB%D0%B0%D0%BD%D0%B0_%D0%98%D0%B3%D0%BE%D1%80%D0%B5%D0%B2%D0%BD%D0%B0"
76,Социологи,Эктор Бехар Ривера,Чосиса,,1935,,85.0,0,"https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%85%D0%B0%D1%80,_%D0%AD%D0%BA%D1%82%D0%BE%D1%80"
